0 , 0 , 40.687081 
0 , 0 , 40.687081 
0 , 0 , 40.687081 
0 , 0 , 40.687081 
0 , 0 , 40.687081 
0 , 0 , 40.687081 
1 , 0 , 128.739830 
1 , 0 , 128.739830 
1 , 0 , 128.739830 
1 , 0 , 128.739830 
1 , 0 , 128.739830 
1 , 0 , 128.739830 
2 , 0 , 126.706541 
2 , 0 , 126.706541 
2 , 0 , 126.706541 
2 , 0 , 126.706541 
2 , 0 , 126.706541 
2 , 0 , 126.706541 
3 , 0 , 75.132283 
3 , 0 , 75.132283 
3 , 0 , 75.132283 
3 , 0 , 75.132283 
3 , 0 , 75.132283 
3 , 0 , 75.132283 
4 , 0 , 131.055926 
4 , 0 , 131.055926 
4 , 0 , 131.055926 
4 , 0 , 131.055926 
4 , 0 , 131.055926 
4 , 0 , 131.055926 
5 , 0 , 33.492793 
5 , 0 , 33.492793 
5 , 0 , 33.492793 
5 , 0 , 33.492793 
5 , 0 , 33.492793 
5 , 0 , 33.492793 
6 , 0 , 165.297309 
6 , 0 , 165.297309 
6 , 0 , 165.297309 
6 , 0 , 165.297309 
6 , 0 , 165.297309 
6 , 0 , 165.297309 
7 , 0 , 178.989449 
7 , 0 , 178.989449 
7 , 0 , 178.989449 
7 , 0 , 178.989449 
7 , 0 , 178.989449 
7 , 0 , 178.989449 
8 , 0 , 111.821380 
8 , 0 , 111.821380 
8 , 0 , 111.821380 
8 , 0 , 111.821380 
8 , 0 , 111.821380 
8 , 0 , 111.821380 
9 , 0 , 163.223469 
9 , 0 , 163.223469 
9 , 0 , 163.223469 
9 , 0 , 163.223469 
9 , 0 , 163.223469 
9 , 0 , 163.223469 
10 , 0 , 348.270321 
10 , 0 , 348.270321 
10 , 0 , 348.270321 
10 , 0 , 348.270321 
10 , 0 , 348.270321 
10 , 0 , 348.270321 
11 , 0 , 132.427204 
11 , 0 , 132.427204 
11 , 0 , 132.427204 
11 , 0 , 132.427204 
11 , 0 , 132.427204 
11 , 0 , 132.427204 
